id,price_doc
32028,5417173.00
32029,15865194.00
32030,4251635.00
32031,3533343.25
32032,7738315.50
32033,7824246.00
32034,3622907.75
32035,7396164.50
32036,7280170.50
32037,8654742.00
32038,5756098.50
32039,8619736.00
32040,13617822.00
32041,3466824.25
32042,6599814.00
32043,35404136.00
32044,5438888.50
32045,3819322.25
32046,8223162.50
32047,11960844.00
32048,12476732.00
32049,5363949.00
32050,12964936.00
32051,7590178.00
32052,6469778.50
32053,8214183.00
32054,6605993.00
32055,3948989.75
32056,9077796.00
32057,3750358.50
32058,5508077.50
32059,5416880.00
32060,5764164.50
32061,9243912.00
32062,6397528.00
32063,6741863.50
32064,9873254.00
32065,5731545.50
32066,6524423.50
32067,3814787.50
32068,5073310.50
32069,3618260.75
32070,12830148.00
32071,5075180.00
32072,3747773.00
32073,3468000.25
32074,5647459.00
32075,13108288.00
32076,22530334.00
32077,8750086.00
32078,3845601.75
32079,4039037.50
32080,5251862.00
32081,28460650.00
32082,5551361.00
32083,3739067.00
32084,6027141.00
32085,9029022.00
32086,8552392.00
32087,5599874.00
32088,24083002.00
32089,7110379.00
32090,13616422.00
32091,6811889.00
32092,5617598.00
32093,6199389.00
32094,8021585.00
32095,6559481.50
32096,3755119.75
32097,12829072.00
32098,6564263.50
32099,8099393.00
32100,8068767.00
32101,5440183.50
32102,4430431.00
32103,3677575.25
32104,5611884.00
32105,5185671.00
32106,6869349.00
32107,5443224.00
32108,3639722.00
32109,7191834.00
32110,3614431.00
32111,12945046.00
32112,20855940.00
32113,8588250.00
32114,6709425.00
32115,9487906.00
32116,6577943.50
32117,8259803.00
32118,7106707.00
32119,9412762.00
32120,11973206.00
32121,3509329.00
32122,8836946.00
32123,23909070.00
32124,8354132.00
32125,11343104.00
32126,5515051.00
32127,8184576.50
32128,6855203.00
32129,5736596.50
32130,3628533.50
32131,11656738.00
32132,1964086.75
32133,3638561.75
32134,3987492.00
32135,7229453.00
32136,10981916.00
32137,9392986.00
32138,6762265.00
32139,7524527.50
32140,6241151.50
32141,3322698.75
32142,3747113.00
32143,7763977.00
32144,4711498.00
32145,42388460.00
32146,7027687.00
32147,5354742.50
32148,4940699.50
32149,11052648.00
32150,5278662.00
32151,9271350.00
32152,4547934.50
32153,6899177.00
32154,3896008.75
32155,6796674.50
32156,4939995.00
32157,14171826.00
32158,10720890.00
32159,13908364.00
32160,5797844.50
32161,8537080.00
32162,7511752.50
32163,9046942.00
32164,16478672.00
32165,9701306.00
32166,9600824.00
32167,12495658.00
32168,7781094.00
32169,4563392.00
32170,12893338.00
32171,14608854.00
32172,8462008.00
32173,6591810.50
32174,8927750.00
32175,22691670.00
32176,4407440.00
32177,10886208.00
32178,6095210.00
32179,8771090.00
32180,6811637.00
32181,6064635.00
32182,4578256.00
32183,5771347.50
32184,12458346.00
32185,6465424.00
32186,7030023.50
32187,4221216.00
32188,9384914.00
32189,3987492.00
32190,5119380.00
32191,4579541.50
32192,14748550.00
32193,7107566.50
32194,3706763.25
32195,12917722.00
32196,14693716.00
32197,15317578.00
32198,6551273.00
32199,8374239.00
32200,9263212.00
32201,8278892.00
32202,3660014.00
32203,3741066.00
32204,6667864.00
32205,18567932.00
32206,8227887.00
32207,9687580.00
32208,6371092.50
32209,4515065.50
32210,5582478.50
32211,40141252.00
32212,5763672.00
32213,6335996.50
32214,7023102.50
32215,6595396.50
32216,6227534.00
32217,5967331.00
32218,5811517.50
32219,9880816.00
32220,5711396.00
32221,7802832.50
32222,5195660.50
32223,4192547.25
32224,5347172.50
32225,6576143.50
32226,8154035.50
32227,18381176.00
32228,10950834.00
32229,16252660.00
32230,4905265.00
32231,16389192.00
32232,3663702.50
32233,5766300.50
32234,11686810.00
32235,21713974.00
32236,8349804.00
32237,45223396.00
32238,7305437.50
32239,16961262.00
32240,7603578.50
32241,5227608.50
32242,5547277.00
32243,7720323.50
32244,4854285.00
32245,8181975.50
32246,6803103.50
32247,6709096.00
32248,8734400.00
32249,7727942.00
32250,6743980.00
32251,3881639.50
32252,6645783.50
32253,9215818.00
32254,34185496.00
32255,6026810.00
32256,6603480.00
32257,3482232.25
32258,6929163.50
32259,5476486.00
32260,8930936.00
32261,25010506.00
32262,8259803.00
32263,5433960.50
32264,5094257.00
32265,10369712.00
32266,14294744.00
32267,6884657.50
32268,4660087.50
32269,6466424.50
32270,9630440.00
32271,6657843.00
32272,3614681.75
32273,9121810.00
32274,5041599.00
32275,6768320.00
32276,9391478.00
32277,9961918.00
32278,7696033.00
32279,4788875.50
32280,5862353.50
32281,6125211.00
32282,9047866.00
32283,6989289.00
32284,4273820.50
32285,10443898.00
32286,9762636.00
32287,4888819.00
32288,5155633.50
32289,4262683.50
32290,7927392.50
32291,3944827.25
32292,10232352.00
32293,4562431.00
32294,11346680.00
32295,6375353.00
32296,8793638.00
32297,10396606.00
32298,8542280.00
32299,3045276.75
32300,6931378.50
32301,14311314.00
32302,8037359.50
32303,7214739.50
32304,5152119.50
32305,5922717.50
32306,6899196.50
32307,14898522.00
32308,5046719.00
32309,6702601.50
32310,5321390.50
32311,9993752.00
32312,4300862.00
32313,6008361.00
32314,6611328.50
32315,13397084.00
32316,6316030.00
32317,11794198.00
32318,10945310.00
32319,5132480.00
32320,10538704.00
32321,7619342.50
32322,4173955.75
32323,7493505.00
32324,8229950.50
32325,4879975.50
32326,5245602.50
32327,6098092.00
32328,8503200.00
32329,5574793.00
32330,6103850.00
32331,7140339.00
32332,7417886.00
32333,6600545.00
32334,5344938.00
32335,8301387.00
32336,8981084.00
32337,5749053.00
32338,5082359.00
32339,8430230.00
32340,7136771.50
32341,5782990.00
32342,5660373.50
32343,6808779.00
32344,4346830.00
32345,5464441.00
32346,6272178.00
32347,4953255.50
32348,6778931.00
32349,6575689.50
32350,12726678.00
32351,6956283.00
32352,11386712.00
32353,5695147.00
32354,6705872.00
32355,5813048.00
32356,6316086.50
32357,7757730.00
32358,6970071.50
32359,21467702.00
32360,5604116.00
32361,8377135.50
32362,9226146.00
32363,7977111.50
32364,4939144.00
32365,7636881.50
32366,7325426.50
32367,4121887.25
32368,4489191.00
32369,8092817.50
32370,4085937.25
32371,7644393.00
32372,10164420.00
32373,9662588.00
32374,16807000.00
32375,5734503.00
32376,6627257.50
32377,7408966.50
32378,6066742.00
32379,5128861.00
32380,10493558.00
32381,3701132.75
32382,11424356.00
32383,12128246.00
32384,4903453.50
32385,8095773.50
32386,9458028.00
32387,4036574.50
32388,4809467.50
32389,10846694.00
32390,4789492.00
32391,6923791.00
32392,6704388.00
32393,7538417.00
32394,5136650.00
32395,5086622.50
32396,4011250.25
32397,7119005.50
32398,5693891.00
32399,10573810.00
32400,5532841.50
32401,7597935.50
32402,3663230.50
32403,11481676.00
32404,5367872.00
32405,16257994.00
32406,7138241.50
32407,7054017.50
32408,4692558.50
32409,18468012.00
32410,5721281.50
32411,7763032.50
32412,9752944.00
32413,12597834.00
32414,12213076.00
32415,5354371.00
32416,11488376.00
32417,8637160.00
32418,6122721.50
32419,6520192.50
32420,7322939.50
32421,1966892.62
32422,4385693.50
32423,5536196.00
32424,6732534.00
32425,4240082.50
32426,8956740.00
32427,11896712.00
32428,7062960.00
32429,9429324.00
32430,3104311.25
32431,7320770.50
32432,10362164.00
32433,3127581.75
32434,11181502.00
32435,6566442.00
32436,12390016.00
32437,9432908.00
32438,6616372.50
32439,4689027.00
32440,6825172.50
32441,3105420.25
32442,9562694.00
32443,5637219.00
32444,4896827.50
32445,8256190.00
32446,8684900.00
32447,7980674.00
32448,6408623.00
32449,11704210.00
32450,6417747.50
32451,10207670.00
32452,6395824.50
32453,6839759.50
32454,4793589.00
32455,8038753.00
32456,6143692.00
32457,5529939.00
32458,8010577.50
32459,9352718.00
32460,6453419.00
32461,13411202.00
32462,9130186.00
32463,4722125.50
32464,10426448.00
32465,4212898.50
32466,8733334.00
32467,5586792.50
32468,8193460.50
32469,8893132.00
32470,11349876.00
32471,17384356.00
32472,6343199.00
32473,6149533.50
32474,4101505.00
32475,13574668.00
32476,6788085.50
32477,3921994.00
32478,6866180.00
32479,4152412.25
32480,8407454.00
32481,5724878.00
32482,5107218.00
32483,9594642.00
32484,12894568.00
32485,14821082.00
32486,6879400.50
32487,6326609.50
32488,12509338.00
32489,13075176.00
32490,6262965.50
32491,7617185.00
32492,10178144.00
32493,7828977.50
32494,6354623.00
32495,6079294.00
32496,5734641.00
32497,7407290.50
32498,13267398.00
32499,12423488.00
32500,4768486.00
32501,7332438.50
32502,7865872.50
32503,5514126.00
32504,4178868.25
32505,8852532.00
32506,6550588.00
32507,3214762.25
32508,7282478.50
32509,4297021.50
32510,13297334.00
32511,4991930.00
32512,5911151.50
32513,5310023.50
32514,6880807.50
32515,7930113.00
32516,6984988.50
32517,10902904.00
32518,4712906.00
32519,4207818.00
32520,2132092.00
32521,7139690.50
32522,6191273.00
32523,6868430.00
32524,8028955.50
32525,5918000.50
32526,7162031.50
32527,7879622.50
32528,4799345.50
32529,6174931.00
32530,5479971.00
32531,5906661.50
32532,13596988.00
32533,5010541.00
32534,4941534.00
32535,5781657.50
32536,11403762.00
32537,6866242.00
32538,9071136.00
32539,5637594.50
32540,6802391.50
32541,12916514.00
32542,5877140.50
32543,6456605.00
32544,5152119.50
32545,5041599.00
32546,11292418.00
32547,6418083.50
32548,4225286.00
32549,3413256.75
32550,6484971.50
32551,5578261.50
32552,6704094.50
32553,6420684.50
32554,8813860.00
32555,9647176.00
32556,8643112.00
32557,3987492.00
32558,7140046.50
32559,9532904.00
32560,5337288.00
32561,5941837.50
32562,9476726.00
32563,6532225.00
32564,5041944.00
32565,8093288.00
32566,3996162.50
32567,4835510.00
32568,9880850.00
32569,7497693.00
32570,5955022.50
32571,6190925.50
32572,6559125.50
32573,8122635.50
32574,7233704.50
32575,4950653.00
32576,7042606.00
32577,4932768.00
32578,6357778.50
32579,8063552.00
32580,5875242.50
32581,4874635.00
32582,6997826.00
32583,7337052.00
32584,4669273.50
32585,4762691.00
32586,5920427.00
32587,5913541.00
32588,6702492.00
32589,2692472.00
32590,9758368.00
32591,8039561.00
32592,4108086.25
32593,3672364.00
32594,4323605.50
32595,6959180.00
32596,9839700.00
32597,6900296.00
32598,9845882.00
32599,6385747.50
32600,7329950.50
32601,4361698.00
32602,7406066.00
32603,6442742.50
32604,3597585.50
32605,5266456.00
32606,6372526.50
32607,7734813.50
32608,7615880.00
32609,7120585.50
32610,5334023.00
32611,6838170.50
32612,3980203.75
32613,5558698.50
32614,9063112.00
32615,4649363.00
32616,6643146.50
32617,6309004.50
32618,6390784.00
32619,4200347.50
32620,6946358.00
32621,5187153.50
32622,17425400.00
32623,10110966.00
32624,13473716.00
32625,8888914.00
32626,6221304.00
32627,7626316.50
32628,7319167.50
32629,12189754.00
32630,5712246.00
32631,5659959.00
32632,6160769.00
32633,6734120.50
32634,5994660.00
32635,7197311.00
32636,4911294.50
32637,7700422.50
32638,6696590.00
32639,8452472.00
32640,5825182.00
32641,6260125.50
32642,6411133.00
32643,11721044.00
32644,10167924.00
32645,6382959.50
32646,7259960.50
32647,12619230.00
32648,6130083.50
32649,7160007.00
32650,7960094.50
32651,2000097.62
32652,9557236.00
32653,11168174.00
32654,5284877.50
32655,12176162.00
32656,4656052.00
32657,5671845.50
32658,7507885.00
32659,3735940.25
32660,7205792.50
32661,6640342.00
32662,14038066.00
32663,9532122.00
32664,9393596.00
32665,11672416.00
32666,7164994.50
32667,6174959.50
32668,6140231.50
32669,9980540.00
32670,6618393.50
32671,6080588.50
32672,4183228.75
32673,8614184.00
32674,5993313.50
32675,4837070.00
32676,6222507.00
32677,4288715.00
32678,9320196.00
32679,5076327.00
32680,19177794.00
32681,9157584.00
32682,5885781.00
32683,13438094.00
32684,6677696.50
32685,6146230.00
32686,6303372.50
32687,5483120.50
32688,6598091.00
32689,6249280.50
32690,7248801.00
32691,8039185.00
32692,11661802.00
32693,7088717.00
32694,6667853.00
32695,8782050.00
32696,3669589.00
32697,6160477.00
32698,5868064.50
32699,5907551.50
32700,8974568.00
32701,11671658.00
32702,13204606.00
32703,8226183.50
32704,10715922.00
32705,9526538.00
32706,5012534.50
32707,7716099.50
32708,6071212.50
32709,5428383.00
32710,11020644.00
32711,6693270.50
32712,8542802.00
32713,5023033.50
32714,8006051.50
32715,3949679.75
32716,3957212.25
32717,7988422.50
32718,9557738.00
32719,5685291.50
32720,5039392.00
32721,13861010.00
32722,6808750.50
32723,4538355.50
32724,7886008.50
32725,16414690.00
32726,4696490.50
32727,4278151.00
32728,9794510.00
32729,5452115.00
32730,8990614.00
32731,5511224.50
32732,5053226.50
32733,6279886.50
32734,4463249.50
32735,5887321.50
32736,4094295.50
32737,3977070.50
32738,6894721.50
32739,34809468.00
32740,5329924.50
32741,6551468.50
32742,12726676.00
32743,7393955.00
32744,10735578.00
32745,6218047.50
32746,10640368.00
32747,6790167.00
32748,4117320.25
32749,3921994.00
32750,8471696.00
32751,6621546.00
32752,28860342.00
32753,5574080.00
32754,7526883.50
32755,7074280.50
32756,7465494.50
32757,11259094.00
32758,7000715.00
32759,5536863.50
32760,4514002.50
32761,5175581.00
32762,7088791.00
32763,5815424.50
32764,5896756.50
32765,5227608.50
32766,6978992.50
32767,5839652.50
32768,5510087.00
32769,6375654.50
32770,6586130.00
32771,12513060.00
32772,17004682.00
32773,5938792.50
32774,6479497.00
32775,5888253.00
32776,5493391.50
32777,4615807.50
32778,5450997.00
32779,4141120.25
32780,6430393.00
32781,7051514.00
32782,6036961.00
32783,9052224.00
32784,10295738.00
32785,6752242.50
32786,5087605.00
32787,9904918.00
32788,4894148.50
32789,3657158.75
32790,4349837.00
32791,5890567.00
32792,5387057.00
32793,14320754.00
32794,1821442.38
32795,5166147.50
32796,6165308.50
32797,6778877.00
32798,5516614.00
32799,12442954.00
32800,4402808.50
32801,5843864.00
32802,7599664.50
32803,4547730.00
32804,9901892.00
32805,9713804.00
32806,5298844.50
32807,5237355.50
32808,5383574.00
32809,8756034.00
32810,5027565.00
32811,9377488.00
32812,5026129.50
32813,6402144.50
32814,3747711.25
32815,3951489.25
32816,3321909.25
32817,6295037.00
32818,8055444.50
32819,3945503.00
32820,5133538.50
32821,9454982.00
32822,5990425.00
32823,8435548.00
32824,6432983.50
32825,5931186.00
32826,9636548.00
32827,8570366.00
32828,6128310.50
32829,6059739.00
32830,5199215.00
32831,6083681.00
32832,3850244.75
32833,12438642.00
32834,11024868.00
32835,6103416.00
32836,5806857.00
32837,5676769.50
32838,4400241.50
32839,28142392.00
32840,6712434.00
32841,5637933.50
32842,7249324.50
32843,4010769.00
32844,5775271.00
32845,8295766.00
32846,10347368.00
32847,3665877.25
32848,10397616.00
32849,3827984.25
32850,7233293.00
32851,9005504.00
32852,4356912.50
32853,4500035.50
32854,7811115.50
32855,9845882.00
32856,4794428.00
32857,7605737.50
32858,3797942.00
32859,6001608.00
32860,6869349.00
32861,5504266.00
32862,6847675.50
32863,6864964.00
32864,7553271.50
32865,7379243.50
32866,3777591.00
32867,4413843.50
32868,9594642.00
32869,5893793.50
32870,5367072.50
32871,5084490.00
32872,8317748.00
32873,4743630.00
32874,4048350.00
32875,6865054.00
32876,7815871.50
32877,9055164.00
32878,10867558.00
32879,3688788.25
32880,7595655.50
32881,7578259.00
32882,7053508.50
32883,3991049.00
32884,6345834.00
32885,4631079.00
32886,5656769.00
32887,5425490.50
32888,8023815.00
32889,3931711.25
32890,5331651.00
32891,6429564.00
32892,4979381.50
32893,10388026.00
32894,5079028.00
32895,7971515.50
32896,6000625.50
32897,3505950.25
32898,11224372.00
32899,9076770.00
32900,6156929.50
32901,7007517.50
32902,7725338.50
32903,6634843.00
32904,10871752.00
32905,6760134.50
32906,6176844.50
32907,4688537.00
32908,7498735.50
32909,2806331.50
32910,8131023.00
32911,9546910.00
32912,6475093.00
32913,6264963.00
32914,4884053.50
32915,7356314.50
32916,11325974.00
32917,6007141.00
32918,9726964.00
32919,13957874.00
32920,5297502.50
32921,4380963.00
32922,4311214.50
32923,5756960.50
32924,2817583.50
32925,4523393.50
32926,3169377.25
32927,9612766.00
32928,11851546.00
32929,11749448.00
32930,5678970.00
32931,5911468.00
32932,5587347.00
32933,5899193.50
32934,4437177.00
32935,11450996.00
32936,4321918.50
32937,4693176.50
32938,8946712.00
32939,5278662.00
32940,7425304.00
32941,7457496.50
32942,6943384.00
32943,5272608.00
32944,5399221.00
32945,5509661.00
32946,7495649.50
32947,7023102.50
32948,13916472.00
32949,6073724.00
32950,3465545.00
32951,7942214.50
32952,7538812.50
32953,6908715.50
32954,7555009.00
32955,9967862.00
32956,6014044.00
32957,3390779.50
32958,11372998.00
32959,11914764.00
32960,6129369.00
32961,9476710.00
32962,5348276.00
32963,9693764.00
32964,4734353.50
32965,9487016.00
32966,7477481.50
32967,6894338.50
32968,6286474.50
32969,6602479.50
32970,5797527.00
32971,5487316.50
32972,6292786.00
32973,5044129.00
32974,7725445.50
32975,7459291.00
32976,5589938.00
32977,5375592.00
32978,6603472.50
32979,5430848.00
32980,4309031.00
32981,5621982.00
32982,6147313.00
32983,7044543.00
32984,4999232.00
32985,4466426.50
32986,6873890.00
32987,8717800.00
32988,6790977.50
32989,4356240.50
32990,7963305.00
32991,3925775.25
32992,6486803.00
32993,5002031.50
32994,3720905.25
32995,8353653.00
32996,5540951.50
32997,8411464.00
32998,18747142.00
32999,3709033.50
33000,5444547.50
33001,4932144.00
33002,6274477.00
33003,4585922.00
33004,6463973.00
33005,7199698.00
33006,11810054.00
33007,5303980.50
33008,4247789.50
33009,7912408.50
33010,5716668.50
33011,4749266.50
33012,5374752.00
33013,3569208.50
33014,5681477.50
33015,6377549.00
33016,5096604.50
33017,5170561.50
33018,5875642.00
33019,6450109.50
33020,5302549.00
33021,6754875.50
33022,6507513.50
33023,8408028.00
33024,13382586.00
33025,5146144.00
33026,5775271.00
33027,4177357.75
33028,5416544.50
33029,6291053.50
33030,7922783.00
33031,4978434.00
33032,8556518.00
33033,8058138.00
33034,3751133.00
33035,6432373.50
33036,5358407.50
33037,7096249.50
33038,6835413.50
33039,8160891.00
33040,12397696.00
33041,4085237.00
33042,10141634.00
33043,8069987.00
33044,6155451.50
33045,13624336.00
33046,6942970.50
33047,9600824.00
33048,9437286.00
33049,18914826.00
33050,8934804.00
33051,5980046.00
33052,10332918.00
33053,7992701.00
33054,4134020.00
33055,10851288.00
33056,5667842.00
33057,8414176.00
33058,6208354.50
33059,9251072.00
33060,4640255.50
33061,4565261.50
33062,7104419.50
33063,6516874.50
33064,3883746.75
33065,5628483.00
33066,9799966.00
33067,5833902.00
33068,7694393.50
33069,13225186.00
33070,10604990.00
33071,11506182.00
33072,5853495.00
33073,3713027.50
33074,13246354.00
33075,6142606.50
33076,7435968.50
33077,6849141.00
33078,5258659.00
33079,9484376.00
33080,6666299.00
33081,16935566.00
33082,8888074.00
33083,7140824.00
33084,6074178.50
33085,12436948.00
33086,12047286.00
33087,4326393.00
33088,3928137.25
33089,10384498.00
33090,8269302.00
33091,5331460.50
33092,5774026.50
33093,15566544.00
33094,5086622.50
33095,4042332.75
33096,8818950.00
33097,5429431.00
33098,6026410.00
33099,5878760.50
33100,5946439.00
33101,6115326.50
33102,5444547.50
33103,2927808.00
33104,5454191.00
33105,10815106.00
33106,4939170.00
33107,4125060.75
33108,13134116.00
33109,6556244.50
33110,5847871.00
33111,6245789.50
33112,5278662.00
33113,6757814.50
33114,4647540.00
33115,8725090.00
33116,5836240.50
33117,4898229.50
33118,11733410.00
33119,12463390.00
33120,3293311.75
33121,5920821.00
33122,5203398.50
33123,40350276.00
33124,3739842.75
33125,6722088.00
33126,5518255.00
33127,6755742.50
33128,6391838.00
33129,13320104.00
33130,8389478.00
33131,8716660.00
33132,4449556.50
33133,33966660.00
33134,7912935.00
33135,8356105.50
33136,7400828.50
33137,4422330.50
33138,13542274.00
33139,7180684.00
33140,6370446.00
33141,8650560.00
33142,8504840.00
33143,3375783.75
33144,4304184.50
33145,6710404.00
33146,6546814.50
33147,3363269.00
33148,6385630.50
33149,16342496.00
33150,5493278.50
33151,6596630.00
33152,16694700.00
33153,9909600.00
33154,7417354.00
33155,12454522.00
33156,9261310.00
33157,6459123.00
33158,15556916.00
33159,4726784.50
33160,3887654.00
33161,6529843.50
33162,9384324.00
33163,6052201.00
33164,6382124.50
33165,7575417.50
33166,5602161.00
33167,5317137.50
33168,7728054.50
33169,4269710.00
33170,6191092.00
33171,8081237.50
33172,11018406.00
33173,4352586.00
33174,6505215.00
33175,3985166.75
33176,5677236.00
33177,6055474.00
33178,6792308.00
33179,12079306.00
33180,5456370.50
33181,5692786.00
33182,5598126.00
33183,5391312.00
33184,5012897.00
33185,7714653.00
33186,4748893.50
33187,6352315.00
33188,6491745.50
33189,8700480.00
33190,5948732.00
33191,12698238.00
33192,8866930.00
33193,6989289.00
33194,5344159.00
33195,7739144.50
33196,5443617.00
33197,5860745.50
33198,5140732.00
33199,6713698.00
33200,3907127.00
33201,6504121.00
33202,9135766.00
33203,7428904.00
33204,6199231.50
33205,7009650.00
33206,6438986.50
33207,11142754.00
33208,10705968.00
33209,5954642.00
33210,3082573.50
33211,6055516.50
33212,5230007.00
33213,4421119.00
33214,8277464.00
33215,4788489.00
33216,4259118.00
33217,4688499.50
33218,5189301.00
33219,4029944.25
33220,6923791.00
33221,5215948.50
33222,5350485.00
33223,1964086.75
33224,11865880.00
33225,7606593.00
33226,5388710.00
33227,4142588.00
33228,4309124.50
33229,6998473.00
33230,6386619.50
33231,7985494.50
33232,7545678.00
33233,9623876.00
33234,13853370.00
33235,6638712.00
33236,7726094.00
33237,13903998.00
33238,8996024.00
33239,5989521.50
33240,7285532.50
33241,6290304.50
33242,4144020.00
33243,4209665.50
33244,11607946.00
33245,6858708.00
33246,6912968.00
33247,4168422.00
33248,10420128.00
33249,16071334.00
33250,13495472.00
33251,7692111.00
33252,10575358.00
33253,6762265.00
33254,4392309.50
33255,7481511.50
33256,8373206.50
33257,5724308.50
33258,24588782.00
33259,5398442.00
33260,5247639.00
33261,7666098.50
33262,7105085.50
33263,5971414.00
33264,8777558.00
33265,9601214.00
33266,6562881.00
33267,6098593.00
33268,6313614.00
33269,10720366.00
33270,3125892.00
33271,6155645.00
33272,5431438.00
33273,8205308.50
33274,7140046.50
33275,6783826.00
33276,12101802.00
33277,7956952.50
33278,4852281.50
33279,6349929.00
33280,5880079.50
33281,6036228.50
33282,6863086.50
33283,5492480.00
33284,6335165.00
33285,10391000.00
33286,5127391.00
33287,4038649.25
33288,10965340.00
33289,5444773.50
33290,6654566.50
33291,5275746.50
33292,8266313.00
33293,6419713.00
33294,5727090.50
33295,4486218.50
33296,3527399.50
33297,7272838.00
33298,7900281.50
33299,15593526.00
33300,3747711.25
33301,8134700.00
33302,4503229.50
33303,9715998.00
33304,12119868.00
33305,6437223.00
33306,6356498.00
33307,10681970.00
33308,6896318.00
33309,6393864.50
33310,18137204.00
33311,6146853.00
33312,4596084.00
33313,5832847.00
33314,9116082.00
33315,7306762.00
33316,7555815.50
33317,8342661.50
33318,7132077.00
33319,6585587.00
33320,9132826.00
33321,5699339.00
33322,5017296.50
33323,8292399.00
33324,11564810.00
33325,8253455.50
33326,7027687.00
33327,7051124.50
33328,7166255.00
33329,10391490.00
33330,3609548.75
33331,22623298.00
33332,4514767.50
33333,11115816.00
33334,5950691.00
33335,12146960.00
33336,9268250.00
33337,3410033.50
33338,10223714.00
33339,5562744.00
33340,7071824.00
33341,7665468.00
33342,21729004.00
33343,7084357.50
33344,5238672.00
33345,5906220.50
33346,15021390.00
33347,16049006.00
33348,6116687.50
33349,5703550.00
33350,5526007.50
33351,11183588.00
33352,5452115.00
33353,6606607.00
33354,5958809.50
33355,4753789.00
33356,6866180.00
33357,8704572.00
33358,2713669.25
33359,9298004.00
33360,4610799.50
33361,9713928.00
33362,3224018.75
33363,6381445.00
33364,5774044.50
33365,8863210.00
33366,15104622.00
33367,5555028.00
33368,9480298.00
33369,8039723.00
33370,5777626.50
33371,6402023.00
33372,5217389.50
33373,5906749.50
33374,6129020.50
33375,5481513.00
33376,4581261.50
33377,7268734.00
33378,15300350.00
33379,5764635.50
33380,7612055.00
33381,6193768.50
33382,4127455.75
33383,6915505.00
33384,8259803.00
33385,1804181.25
33386,12212682.00
33387,7814828.00
33388,8692862.00
33389,4323605.50
33390,6731144.00
33391,5598847.00
33392,12625426.00
33393,6187147.00
33394,5502380.50
33395,9052760.00
33396,7639887.00
33397,7048012.00
33398,5811555.00
33399,9928420.00
33400,24513814.00
33401,12677548.00
33402,3388984.75
33403,6285089.00
33404,12464764.00
33405,8930752.00
33406,5908348.00
33407,7047108.50
33408,9638088.00
33409,11099696.00
33410,6906119.50
33411,6031736.50
33412,11129832.00
33413,5280099.50
33414,7705588.00
33415,21687008.00
33416,10498448.00
33417,6836539.50
33418,7259214.00
33419,7609307.00
33420,10834058.00
33421,7772509.00
33422,7834279.50
33423,3413065.50
33424,7061802.50
33425,6287614.00
33426,6883265.50
33427,16546560.00
33428,3928166.50
33429,4389102.50
33430,4382210.00
33431,4240084.00
33432,5594404.50
33433,5713105.50
33434,4190725.75
33435,7877744.00
33436,5532241.00
33437,5580117.50
33438,5152119.50
33439,3840159.00
33440,5890567.00
33441,5152119.50
33442,9073260.00
33443,6542560.50
33444,14830428.00
33445,4389102.50
33446,7457268.00
33447,3899029.00
33448,8282558.00
33449,12984390.00
33450,5989101.50
33451,13925184.00
33452,9873330.00
33453,5115249.50
33454,5818007.00
33455,6756647.50
33456,6063617.50
33457,5170535.50
33458,4205491.00
33459,18934296.00
33460,11556172.00
33461,11549834.00
33462,7364557.00
33463,5333102.00
33464,13955400.00
33465,5161031.50
33466,4417349.00
33467,5707336.50
33468,4236637.00
33469,11134976.00
33470,6736248.50
33471,1994929.75
33472,10079302.00
33473,8016552.00
33474,4870781.50
33475,3418894.75
33476,6019046.50
33477,7732220.50
33478,6724313.50
33479,11033650.00
33480,8238563.00
33481,7413269.50
33482,5014432.50
33483,8373165.50
33484,6584871.00
33485,16286356.00
33486,13784836.00
33487,5885876.00
33488,12291438.00
33489,12022536.00
33490,11096670.00
33491,6850005.50
33492,6747375.00
33493,7239068.00
33494,6055342.50
33495,10196610.00
33496,7018219.50
33497,10747524.00
33498,8272913.00
33499,7859762.50
33500,5836492.50
33501,9528194.00
33502,5563905.00
33503,8724876.00
33504,10080290.00
33505,6710633.50
33506,10579858.00
33507,7057246.50
33508,5452967.00
33509,5629928.00
33510,11791508.00
33511,6385887.50
33512,5673922.00
33513,14121588.00
33514,4332290.00
33515,4323605.50
33516,5208500.50
33517,9532654.00
33518,7207856.50
33519,7462302.50
33520,5611184.00
33521,7279449.00
33522,4130341.50
33523,6630446.50
33524,6123098.00
33525,7211799.50
33526,9714284.00
33527,6918437.50
33528,6389063.50
33529,4523736.50
33530,5960299.00
33531,6011759.50
33532,4918915.50
33533,6517361.00
33534,4399311.50
33535,8115121.50
33536,7413855.00
33537,3560717.25
33538,8067733.00
33539,9042946.00
33540,9656670.00
33541,12593242.00
33542,22757426.00
33543,10437480.00
33544,5748799.00
33545,8471078.00
33546,5885876.00
33547,7184063.00
33548,8021244.00
33549,8839352.00
33550,15017008.00
33551,7916159.50
33552,7065437.00
33553,5015510.50
33554,8230538.50
33555,15001844.00
33556,4473601.00
33557,9063860.00
33558,27362196.00
33559,8121541.00
33560,5279981.50
33561,2135799.75
33562,7492514.00
33563,7062706.00
33564,5797252.50
33565,5705371.00
33566,8483946.00
33567,8832200.00
33568,1833533.12
33569,5347392.00
33570,10112890.00
33571,2829632.25
33572,6987742.00
33573,3746944.25
33574,7204491.50
33575,5703233.00
33576,5398683.50
33577,8875204.00
33578,12398112.00
33579,8445324.00
33580,8268341.00
33581,6782366.00
